bin_low,bin_high,count,dir_acc,mae_open,mae_high,mae_low,mae_close
0.0,0.55,23,0.5217391304347826,8.997049331665039,13.63904857635498,11.974311828613281,17.483043670654297
0.55,0.65,43,0.4186046511627907,12.293252944946289,15.512587547302246,16.568614959716797,21.60909080505371
0.65,0.75,24,0.4583333333333333,8.137222290039062,13.834869384765625,11.282282829284668,21.074472427368164
0.75,0.8,5,1.0,7.533300876617432,10.601269721984863,9.537646293640137,8.935961723327637
0.8,0.85,0,,,,,
0.85,0.9,0,,,,,
0.9,0.95,0,,,,,
0.95,1.01,0,,,,,
