bin_low,bin_high,count,dir_acc,mae_open,mae_high,mae_low,mae_close
0.0,0.55,12,0.4166666666666667,8.154337882995605,11.902607917785645,12.776652336120605,18.03265380859375
0.55,0.65,38,0.5263157894736842,5.205958366394043,6.968402862548828,7.4336771965026855,11.732078552246094
0.65,0.75,21,0.6190476190476191,8.2445707321167,13.919805526733398,9.115589141845703,17.82657241821289
0.75,0.8,4,0.25,4.52349853515625,16.942169189453125,11.824951171875,26.416961669921875
0.8,0.85,7,0.8571428571428571,3.8154122829437256,5.567173480987549,10.059988975524902,11.264351844787598
0.85,0.9,3,0.3333333333333333,2.6247150897979736,11.68798828125,11.411662101745605,23.81839942932129
0.9,0.95,5,0.6,6.151220798492432,16.131811141967773,17.127660751342773,26.823680877685547
0.95,1.01,4,1.0,18.7864990234375,12.144012451171875,15.419097900390625,15.4066162109375
