timestamp,open,high,low,close,volume
1735689600,4094.4,4134.0,4085.45,4112.45,763161
1735776000,4120.0,4183.0,4096.95,4175.75,1720835
1735862400,4179.95,4179.95,4092.3,4099.9,1791953
1736121600,4105.5,4149.65,4066.4,4095.0,2085593
1736208000,4114.95,4140.35,4011.55,4028.3,2669054
1736294400,4034.9,4126.0,4017.75,4108.4,2181277
1736380800,4101.0,4137.75,4025.3,4038.85,2392472
1736467200,4200.0,4297.0,4170.0,4265.65,7894300
1736726400,4245.0,4322.95,4227.4,4291.1,4003771
1736812800,4302.0,4313.9,4219.05,4233.05,3441709
1736899200,4218.0,4256.45,4207.45,4249.6,1653474
1736985600,4260.0,4294.0,4191.85,4206.3,2637705
1737072000,4159.9,4160.6,4100.05,4124.3,1761466
1737331200,4145.8,4145.8,4068.1,4077.8,1287799
1737417600,4095.3,4111.0,4030.0,4035.85,1971591
1737504000,4050.0,4163.15,4044.2,4156.6,2409223
1737590400,4168.0,4191.35,4140.05,4145.45,1822998
1737676800,4104.0,4178.0,4104.0,4152.35,1910099
1737936000,4102.0,4156.35,4041.05,4065.15,1551782
1738022400,4070.8,4102.0,4028.3,4040.3,2468272
1738108800,4054.0,4107.85,4054.0,4099.8,1217089
1738195200,4099.9,4129.9,4058.5,4100.05,1531251
1738281600,4110.0,4128.45,4085.25,4112.4,1492943
1738368000,4113.0,4135.9,4056.0,4073.15,437172
1738540800,4030.9,4077.0,3998.7,4068.65,1265713
1738627200,4083.7,4118.85,4066.05,4107.05,2547132
1738713600,4150.0,4150.0,4076.0,4091.1,1693912
1738800000,4105.4,4139.5,4051.55,4082.75,2284536
1738886400,4090.0,4090.0,4008.0,4029.4,1548940
1739145600,4040.0,4052.0,4014.35,4036.95,1339511
1739232000,4018.4,4040.0,3955.0,3963.55,1810908
1739318400,3971.1,4021.75,3940.15,3950.15,1678002
1739404800,3968.0,3984.45,3902.25,3910.15,2277310
1739491200,3925.0,3948.0,3900.0,3934.85,1681975
1739750400,3856.5,3934.0,3856.2,3904.5,1799806
1739836800,3898.4,3924.4,3864.5,3873.2,2149879
1739923200,3872.2,3874.95,3768.15,3784.1,4366672
1740009600,3761.5,3788.0,3751.3,3779.4,2888572
1740096000,3776.1,3817.0,3775.0,3786.0,1833931
1740355200,3743.15,3763.2,3670.0,3675.6,2508516
1740441600,3625.0,3658.0,3621.25,3629.55,4101954
1740614400,3611.7,3638.0,3600.7,3612.55,3823856
1740700800,3584.95,3600.0,3457.0,3483.25,7085018
1740960000,3485.0,3523.25,3476.15,3493.05,4990439
1741046400,3474.0,3551.0,3464.3,3532.05,2797737
1741132800,3520.85,3600.35,3520.85,3547.05,2501894
1741219200,3557.0,3609.45,3536.1,3601.6,2786513
1741305600,3600.0,3625.0,3574.4,3611.2,2051315
1741564800,3606.5,3622.1,3582.6,3589.65,1004626
1741651200,3558.0,3588.75,3537.65,3575.3,1995450
1741737600,3565.0,3569.25,3486.85,3506.2,3174167
1741824000,3502.3,3524.3,3484.1,3511.05,1693004
1742169600,3489.0,3530.45,3477.35,3497.7,2690906
1742256000,3502.35,3556.95,3478.45,3552.45,3069109
1742342400,3547.0,3547.0,3462.75,3497.1,3051244
1742428800,3512.0,3578.95,3512.0,3563.15,2845192
1742515200,3475.0,3616.25,3465.0,3578.1,4161925
1742774400,3600.0,3649.75,3566.6,3628.95,1834751
1742860800,3645.0,3710.0,3638.0,3657.75,3135390
1742947200,3647.75,3680.5,3625.85,3635.8,1734499
1743033600,3614.85,3663.0,3610.5,3651.2,2528474
1743120000,3651.0,3660.95,3591.9,3606.15,2051919
1743465600,3572.7,3584.0,3525.0,3550.8,2618493
1743552000,3544.0,3564.1,3530.05,3543.95,1764313
1743638400,3491.0,3502.0,3396.15,3403.15,4537821
1743724800,3362.6,3399.65,3295.5,3299.4,5317367
1743984000,3100.0,3291.4,3056.05,3274.05,6623955
1744070400,3302.05,3349.0,3255.3,3292.95,5557558
1744156800,3260.55,3270.0,3212.05,3246.6,2990265
1744329600,3289.55,3298.95,3206.0,3231.5,7108961
1744675200,3314.4,3314.4,3238.6,3248.2,3512160
1744761600,3248.2,3278.1,3229.0,3273.8,2384391
1744848000,3245.5,3303.6,3218.0,3298.9,2932346
1745193600,3290.1,3354.0,3284.1,3321.6,2432946
1745280000,3322.6,3333.9,3295.0,3314.4,2710498
