timestamp,open,high,low,close,volume
1506988800,428.0,428.0,415.0,416.0,9696920
1507075200,417.55,426.0,412.7,423.55,7663143
1507161600,423.0,425.8,420.1,423.3,4606192
1507248000,422.0,426.0,416.2,424.85,5308695
1507507200,424.0,432.1,423.05,425.6,4414381
1507593600,425.6,428.9,421.4,423.6,5057869
1507680000,424.9,424.9,414.1,415.5,4320451
1507766400,415.5,421.8,409.35,420.15,5442846
1507852800,421.0,429.3,418.9,424.8,6969434
1508112000,426.3,438.0,425.85,437.05,8476709
1508198400,435.75,435.75,430.2,432.3,5135763
1508284800,432.25,437.3,426.6,433.2,5539785
1508371200,433.0,433.1,424.25,426.95,1313380
1508716800,429.1,430.85,421.0,422.75,4013418
1508803200,422.75,423.8,415.05,416.05,4541742
1508889600,421.0,424.4,415.1,421.95,5666968
1508976000,421.7,422.4,417.0,419.4,6207936
1509062400,422.05,434.35,422.05,429.9,7414741
1509321600,428.25,440.95,428.25,436.55,7675104
1509408000,438.85,438.85,427.3,428.4,6214996
1509494400,430.95,439.95,428.45,437.75,7310931
1509580800,435.7,440.4,429.9,434.9,8262211
1509667200,434.0,449.35,432.65,447.7,8116263
1509926400,445.75,468.0,443.55,462.9,19456789
1510012800,458.2,465.9,450.05,451.85,13266543
1510099200,448.0,455.0,431.3,438.2,11193613
1510185600,442.1,450.9,425.65,440.15,40547266
1510272000,438.95,438.95,420.0,422.55,22534490
1510531200,423.0,427.5,416.1,418.1,9857544
1510617600,418.55,421.85,410.65,414.3,8987515
1510704000,414.3,417.55,407.0,408.65,9867270
1510790400,411.35,415.9,411.35,413.45,6291441
1510876800,419.45,423.45,417.0,421.8,6191428
1511136000,421.0,425.7,420.1,423.0,4051153
1511222400,424.45,430.0,422.5,424.25,6745407
1511308800,425.45,433.0,424.5,428.6,7899417
1511395200,428.6,431.05,422.45,426.25,7374216
1511481600,427.0,429.95,424.25,425.5,5108182
1511740800,423.0,424.75,417.8,421.4,7946028
1511827200,419.8,422.25,414.5,415.95,6217480
1511913600,415.9,419.45,412.05,413.95,4327453
1512000000,410.4,412.25,402.25,404.15,25646262
1512086400,407.9,410.25,396.5,398.9,7959197
1512345600,405.8,411.25,401.7,403.65,10043491
1512432000,404.55,405.5,396.55,402.25,7144542
1512518400,400.2,404.0,395.0,397.05,5573968
1512604800,398.0,405.3,397.15,402.0,7998863
1512691200,406.0,413.75,406.0,411.15,12288946
1512950400,412.0,415.2,409.05,410.15,5066242
1513036800,411.55,415.5,405.95,406.85,6151197
1513123200,407.0,409.85,400.0,401.95,5140689
1513209600,404.0,404.55,398.2,402.4,4674026
1513296000,406.5,409.0,404.2,405.1,5614113
1513555200,399.0,409.9,389.3,405.8,5356208
1513641600,407.35,421.7,407.35,420.1,9686883
1513728000,421.95,427.75,419.25,422.6,11191127
1513814400,424.0,426.05,419.55,420.8,4885225
1513900800,422.05,426.4,420.9,422.0,5345261
1514246400,422.0,425.15,421.15,424.2,3700655
1514332800,423.5,428.45,420.3,422.45,3673355
1514419200,423.5,423.7,416.0,418.6,5018893
1514505600,418.0,433.45,417.15,431.85,8640908
1514764800,430.95,436.4,422.25,424.45,6807536
1514851200,428.85,440.85,422.0,439.3,15331261
1514937600,440.4,441.4,431.95,433.9,9794953
1515024000,430.0,433.3,425.75,429.95,8395377
1515110400,431.25,436.35,429.8,431.6,7021611
1515369600,432.0,436.2,431.65,433.55,4635214
1515456000,434.25,443.5,433.0,437.55,12629045
1515542400,438.0,439.3,431.3,433.3,4702579
1515628800,433.5,437.6,432.9,434.75,4565005
1515715200,437.0,441.45,432.1,437.1,7408870
1515974400,438.05,440.05,431.05,432.35,4042775
1516060800,433.0,435.2,419.5,421.9,5623745
1516147200,422.05,424.5,410.1,422.95,10204447
1516233600,424.0,428.3,414.45,418.95,9579830
1516320000,415.2,421.95,415.05,418.05,3894062
1516579200,419.05,424.4,418.45,421.9,4643782
1516665600,422.8,422.8,414.75,418.0,6185011
1516752000,416.0,416.25,402.65,403.6,10789570
1516838400,403.45,407.65,398.0,400.3,16312167
1517184000,402.5,405.9,398.1,399.25,5789602
1517270400,400.0,402.3,395.0,395.85,6963005
1517356800,395.5,400.95,395.25,399.5,5111454
1517443200,399.9,403.8,390.55,393.65,7259426
1517529600,392.0,397.4,381.3,383.75,10070356
1517788800,381.0,398.0,380.0,395.8,9876017
1517875200,363.0,379.85,356.5,375.45,25294860
1517961600,380.4,385.4,375.2,377.8,12706795
1518048000,379.9,380.0,372.2,374.85,12452396
1518134400,369.9,373.2,368.0,368.75,8816777
1518393600,373.4,376.2,370.2,371.8,6002369
