timestamp,open,high,low,close,volume
1735703100,1214.85,1217.0,1213.5,1216.7,135051
1735703400,1216.45,1217.0,1214.85,1214.85,108244
1735703700,1215.1,1216.35,1214.85,1216.3,52676
1735704000,1216.3,1217.4,1215.6,1216.9,63936
1735704300,1216.9,1217.9,1216.5,1217.3,35966
1735704600,1217.3,1217.45,1215.4,1216.2,45272
1735704900,1216.1,1216.4,1213.55,1213.7,75264
1735705200,1213.7,1214.25,1211.6,1211.65,62686
1735705500,1211.7,1213.85,1211.6,1213.0,41333
1735705800,1212.75,1213.75,1212.2,1212.6,31906
1735706100,1212.85,1213.8,1212.1,1213.6,32513
1735706400,1213.7,1216.0,1213.6,1215.5,46163
1735706700,1215.5,1216.0,1214.2,1215.8,63222
1735707000,1215.8,1216.2,1214.7,1215.7,72759
1735707300,1215.8,1216.9,1215.05,1216.4,60825
1735707600,1216.4,1217.0,1215.8,1217.0,91525
1735707900,1217.0,1218.5,1216.15,1217.45,192803
1735708200,1217.95,1218.45,1217.05,1217.05,52510
1735708500,1217.05,1219.0,1216.65,1219.0,85561
1735708800,1219.0,1220.75,1218.95,1220.55,115310
1735709100,1220.55,1221.0,1220.0,1220.3,47509
1735709400,1220.3,1220.7,1219.25,1219.75,40798
1735709700,1219.75,1220.75,1219.3,1220.55,38315
1735710000,1220.55,1220.8,1219.5,1220.3,37337
1735710300,1220.35,1220.85,1219.5,1220.85,42530
1735710600,1220.8,1221.0,1219.4,1219.5,40434
1735710900,1219.85,1222.55,1218.5,1219.9,106782
1735711200,1219.75,1220.5,1218.45,1218.9,31401
1735711500,1218.9,1219.0,1217.05,1217.75,57715
1735711800,1217.75,1219.75,1217.1,1219.6,41317
1735712100,1219.55,1220.5,1218.15,1218.5,33735
1735712400,1218.5,1218.95,1216.85,1216.85,41069
1735712700,1217.0,1218.0,1216.6,1217.8,27621
1735713000,1217.8,1219.35,1217.45,1219.25,40379
1735713300,1219.25,1220.75,1218.2,1220.4,132560
1735713600,1220.4,1220.55,1220.0,1220.3,35165
1735713900,1220.2,1221.8,1220.0,1221.5,48553
1735714200,1221.85,1225.4,1221.35,1223.9,492639
1735714500,1223.9,1224.95,1223.3,1223.9,40541
1735714800,1223.9,1226.3,1223.6,1225.05,102587
1735715100,1225.0,1225.65,1223.6,1225.6,55003
1735715400,1225.5,1225.85,1223.2,1223.95,194910
1735715700,1223.95,1224.65,1223.15,1223.95,53487
1735716000,1223.95,1225.95,1223.3,1224.2,123902
1735716300,1224.2,1224.45,1222.2,1222.5,101909
1735716600,1222.7,1223.1,1221.9,1222.9,63375
1735716900,1222.9,1223.45,1221.95,1222.25,40478
1735717200,1222.3,1222.3,1221.0,1222.15,29796
1735717500,1222.0,1223.0,1221.55,1222.35,35089
1735717800,1222.35,1222.8,1221.8,1222.3,14458
1735718100,1222.3,1223.7,1221.15,1221.4,41439
1735718400,1221.4,1222.75,1221.2,1222.35,30959
1735718700,1222.5,1222.75,1221.05,1222.4,30424
1735719000,1222.35,1223.35,1222.3,1222.95,18710
1735719300,1222.95,1223.45,1221.95,1222.45,70924
1735719600,1222.55,1223.9,1221.8,1223.05,43925
1735719900,1223.0,1223.15,1221.7,1222.85,72404
1735720200,1223.05,1225.5,1222.95,1224.35,280032
1735720500,1224.35,1225.95,1224.35,1225.65,121456
1735720800,1225.65,1225.7,1223.6,1224.15,191266
1735721100,1224.05,1224.3,1222.6,1223.25,62299
1735721400,1223.2,1223.25,1222.4,1222.95,56931
1735721700,1222.95,1224.0,1222.15,1223.65,62942
1735722000,1223.6,1224.75,1223.35,1224.75,61863
1735722300,1224.9,1225.95,1224.05,1224.25,77210
1735722600,1224.25,1224.6,1223.05,1223.35,57675
1735722900,1223.35,1223.6,1221.3,1222.1,94537
1735723200,1222.1,1222.1,1221.1,1221.55,66781
1735723500,1221.3,1221.65,1220.4,1220.9,95139
1735723800,1221.0,1221.4,1220.2,1221.0,117063
1735724100,1221.0,1221.0,1219.65,1220.95,111586
1735724400,1220.5,1221.85,1220.2,1221.4,117139
1735724700,1221.35,1221.9,1220.75,1221.7,101574
1735725000,1221.3,1222.0,1220.8,1222.0,119657
1735725300,1222.0,1223.0,1221.55,1222.75,128705
1735789500,1221.25,1228.55,1221.25,1227.65,450307
1735789800,1227.4,1227.6,1224.25,1224.6,126340
1735790100,1224.6,1225.45,1223.35,1223.75,85389
1735790400,1223.85,1224.75,1223.0,1224.65,68336
1735790700,1224.7,1225.5,1222.9,1224.9,89799
1735791000,1224.95,1225.9,1224.0,1224.95,59323
1735791300,1225.0,1225.65,1223.0,1223.4,66891
1735791600,1223.7,1225.0,1223.0,1224.85,106795
1735791900,1224.55,1226.5,1224.55,1224.8,153074
1735792200,1224.85,1225.25,1223.65,1224.25,74251
1735792500,1224.2,1224.9,1223.25,1223.55,77269
1735792800,1223.55,1224.95,1221.5,1221.65,109996
1735793100,1221.65,1222.55,1220.0,1222.05,147398
1735793400,1222.05,1223.0,1221.0,1222.0,84365
1735793700,1221.95,1223.15,1221.5,1222.85,61071
1735794000,1222.8,1224.5,1222.6,1223.55,44700
1735794300,1223.55,1224.35,1221.35,1222.55,74792
1735794600,1222.45,1224.0,1222.45,1223.35,49542
1735794900,1223.35,1225.85,1223.15,1225.0,126649
1735795200,1225.0,1226.0,1224.1,1224.85,132456
1735795500,1224.6,1225.6,1224.0,1225.2,93522
1735795800,1225.25,1225.45,1223.55,1224.55,139765
1735796100,1224.75,1226.35,1223.55,1225.5,149843
1735796400,1225.5,1226.0,1224.9,1225.6,88404
1735796700,1225.6,1226.25,1224.9,1225.6,91046
1735797000,1225.6,1227.0,1224.65,1226.55,208724
1735797300,1226.8,1227.45,1226.0,1226.55,173723
1735797600,1226.45,1227.5,1225.5,1226.95,107893
1735797900,1226.95,1229.0,1226.55,1228.2,177153
1735798200,1228.2,1228.4,1226.85,1228.1,125028
1735798500,1228.1,1230.0,1227.6,1229.85,252352
1735798800,1229.85,1230.5,1227.4,1227.65,199486
1735799100,1227.65,1228.45,1227.3,1227.9,86587
1735799400,1227.9,1229.45,1227.75,1229.0,86484
1735799700,1229.0,1230.0,1228.8,1229.7,70754
1735800000,1229.7,1229.9,1228.15,1228.85,92048
1735800300,1228.8,1228.85,1227.35,1228.65,56720
1735800600,1228.65,1229.0,1228.0,1228.9,33930
1735800900,1228.9,1231.3,1228.8,1230.5,237801
1735801200,1230.5,1232.95,1230.2,1231.35,268669
1735801500,1231.15,1231.8,1230.1,1231.5,145631
1735801800,1231.5,1233.1,1230.5,1231.45,385488
1735802100,1231.45,1233.5,1231.3,1232.3,257291
1735802400,1232.25,1233.75,1231.95,1232.75,179046
1735802700,1232.65,1232.75,1230.5,1231.6,154385
1735803000,1231.5,1233.5,1230.7,1232.7,164999
1735803300,1232.5,1234.95,1232.5,1234.95,240839
1735803600,1234.9,1235.0,1232.25,1232.55,353596
1735803900,1232.55,1236.0,1232.3,1235.1,395501
1735804200,1235.5,1237.3,1234.6,1236.9,693669
1735804500,1237.2,1238.05,1236.2,1236.9,526077
1735804800,1236.9,1238.6,1235.05,1238.0,423616
1735805100,1238.0,1242.25,1237.85,1241.6,611674
1735805400,1241.55,1242.6,1240.0,1240.4,254349
1735805700,1240.4,1241.0,1240.0,1240.05,296773
1735806000,1240.05,1240.4,1238.1,1238.5,206839
1735806300,1238.8,1239.4,1237.55,1238.0,167617
1735806600,1238.4,1240.05,1237.7,1239.1,189096
1735806900,1239.1,1239.7,1238.05,1238.8,191161
1735807200,1238.95,1239.05,1237.05,1237.1,391225
1735807500,1237.45,1238.5,1236.55,1238.25,369902
1735807800,1238.25,1239.55,1237.65,1238.0,385360
1735808100,1238.0,1238.55,1237.15,1237.8,211937
1735808400,1237.75,1238.5,1237.05,1238.25,254565
1735808700,1238.15,1239.95,1238.05,1239.5,230551
1735809000,1239.5,1240.45,1238.55,1240.4,263144
1735809300,1240.4,1240.7,1240.0,1240.7,125166
1735809600,1240.6,1243.9,1240.3,1243.65,177316
1735809900,1243.7,1244.45,1241.85,1242.8,228664
1735810200,1242.8,1243.05,1240.3,1241.3,401173
1735810500,1241.35,1243.6,1241.15,1242.75,404434
1735810800,1242.75,1242.75,1241.45,1241.45,298500
1735811100,1241.55,1242.5,1240.95,1241.1,392982
1735811400,1241.0,1242.1,1240.9,1241.75,367238
1735811700,1241.8,1242.15,1240.0,1240.55,212976
1735875900,1243.9,1247.8,1236.2,1239.35,631890
1735876200,1239.35,1240.3,1237.2,1237.4,203184
1735876500,1237.65,1237.65,1235.5,1235.9,163723
1735876800,1236.0,1241.4,1235.8,1238.3,894630
1735877100,1238.25,1240.2,1238.05,1238.85,183086
1735877400,1238.9,1241.8,1238.8,1240.1,162108
1735877700,1240.1,1241.15,1239.25,1239.25,111712
1735878000,1239.25,1240.5,1238.1,1238.8,108722
1735878300,1238.85,1239.35,1237.25,1237.7,97711
1735878600,1237.75,1241.7,1237.3,1241.6,141436
1735878900,1241.7,1243.0,1240.0,1240.3,183165
1735879200,1240.3,1241.0,1238.85,1239.65,135567
1735879500,1239.65,1240.6,1239.05,1240.1,103007
1735879800,1240.1,1243.4,1240.0,1243.2,132431
1735880100,1243.2,1243.25,1241.35,1242.3,91698
1735880400,1242.35,1243.2,1240.2,1241.05,272735
1735880700,1241.1,1242.5,1241.0,1241.6,124983
1735881000,1241.6,1243.9,1241.5,1243.8,149154
1735881300,1243.6,1245.0,1243.0,1244.85,200732
1735881600,1244.9,1245.45,1243.1,1244.0,141762
1735881900,1244.0,1244.2,1242.5,1243.15,96873
1735882200,1243.0,1245.9,1242.65,1245.2,121103
1735882500,1244.85,1246.85,1244.5,1246.4,132120
1735882800,1246.4,1247.9,1245.35,1247.45,174433
1735883100,1247.35,1249.35,1247.15,1249.3,216830
1735883400,1249.35,1252.7,1249.0,1252.45,321995
1735883700,1252.45,1252.5,1249.2,1250.0,361980
1735884000,1250.0,1252.45,1249.5,1252.4,451419
1735884300,1252.4,1255.4,1252.15,1254.2,475328
1735884600,1254.2,1255.7,1253.95,1255.2,203098
1735884900,1255.2,1256.8,1254.35,1255.35,166324
1735885200,1255.35,1255.9,1254.4,1255.15,200216
1735885500,1255.15,1258.25,1255.05,1258.25,187518
