timestamp,Open,High,Low,Close,Volume
2022-08-01 05:30:00+05:30,1259.58,1293.88,1253.8,1287.43,14491136
2022-08-02 05:30:00+05:30,1286.25,1303.9,1280.78,1292.33,12846230
2022-08-03 05:30:00+05:30,1300.0,1305.0,1283.72,1303.18,13153648
2022-08-04 05:30:00+05:30,1305.0,1308.88,1267.5,1285.95,13353154
2022-08-05 05:30:00+05:30,1288.0,1289.4,1263.47,1267.0,12868866
2022-08-08 05:30:00+05:30,1265.5,1291.78,1265.5,1283.58,9382456
2022-08-10 05:30:00+05:30,1288.45,1294.95,1278.53,1291.25,9898884
2022-08-11 05:30:00+05:30,1301.55,1304.95,1290.1,1295.55,7566960
2022-08-12 05:30:00+05:30,1295.15,1320.68,1291.1,1316.5,11676488
2022-08-16 05:30:00+05:30,1323.1,1328.65,1313.65,1325.65,6098608
2022-08-17 05:30:00+05:30,1332.5,1338.45,1327.78,1332.58,6088074
2022-08-18 05:30:00+05:30,1330.0,1334.5,1320.1,1330.65,6839460
2022-08-19 05:30:00+05:30,1325.0,1330.85,1302.47,1306.93,8732246
2022-08-22 05:30:00+05:30,1308.5,1315.65,1293.0,1303.3,8742358
2022-08-23 05:30:00+05:30,1297.0,1326.6,1295.68,1323.4,8933238
2022-08-24 05:30:00+05:30,1320.05,1335.0,1317.68,1319.88,9571158
2022-08-25 05:30:00+05:30,1324.48,1331.45,1311.3,1316.03,7265804
2022-08-26 05:30:00+05:30,1316.5,1325.0,1303.5,1309.0,9914898
2022-08-29 05:30:00+05:30,1292.5,1327.5,1289.03,1298.83,18311368
2022-08-30 05:30:00+05:30,1307.0,1322.63,1288.3,1318.98,21357340
2022-09-01 05:30:00+05:30,1291.33,1302.47,1275.35,1280.2,18376868
2022-09-02 05:30:00+05:30,1280.2,1287.68,1262.85,1265.25,11998392
2022-09-05 05:30:00+05:30,1265.5,1290.75,1265.5,1284.9,10455570
2022-09-06 05:30:00+05:30,1286.5,1303.0,1286.0,1298.43,10060344
2022-09-07 05:30:00+05:30,1287.5,1297.45,1285.0,1290.88,6911884
2022-09-08 05:30:00+05:30,1294.13,1299.0,1285.5,1292.7,6513680
2022-09-09 05:30:00+05:30,1305.0,1305.0,1282.0,1284.65,7674604
2022-09-12 05:30:00+05:30,1285.28,1306.0,1285.28,1299.03,6862890
2022-09-13 05:30:00+05:30,1309.0,1314.85,1300.5,1309.88,8204228
2022-09-14 05:30:00+05:30,1287.5,1305.0,1286.38,1294.18,8009994
