timestamp,open,high,low,close,volume
1441929600,215.15,216.16,211.25,212.42,2463146
1442188800,212.62,213.6,210.19,213.14,1844566
1442275200,212.68,214.66,211.1,214.2,2665794
1442361600,215.18,216.47,213.47,215.29,3109334
1442534400,216.74,221.94,216.42,220.92,7935330
1442793600,217.12,219.15,216.15,216.66,2948916
1442880000,217.12,218.33,208.37,209.2,3646836
1442966400,208.0,211.4,207.26,209.81,3525412
1443052800,209.23,209.23,205.96,206.6,6734548
1443398400,207.21,207.48,204.47,205.84,2692394
1443484800,204.79,209.78,203.83,207.44,3671838
1443571200,209.97,213.37,206.89,212.76,4005022
1443657600,215.63,215.63,211.84,213.35,2006536
1444003200,212.88,219.59,212.65,219.1,3709344
1444089600,220.99,222.18,218.54,221.58,2855830
1444176000,220.75,226.51,219.84,225.46,2667046
1444262400,225.74,225.74,218.67,219.37,2490550
1444348800,220.59,223.4,217.49,218.94,2160438
1444608000,219.1,222.45,219.1,220.02,1438860
1444694400,218.37,221.15,217.84,220.48,1427316
1444780800,221.02,223.29,220.57,222.79,1853490
1444867200,223.96,224.77,222.08,222.97,2095726
1444953600,223.17,225.71,222.97,225.06,3531360
1445212800,232.18,238.22,232.18,237.73,7760326
1445299200,238.1,238.52,235.14,236.05,4190282
1445385600,235.75,240.51,235.14,235.63,3336228
1445558400,237.84,240.08,232.21,235.79,2814864
1445817600,237.33,237.6,232.25,232.63,2533542
1445904000,231.63,233.96,231.29,231.82,2687102
1445990400,231.16,233.14,229.44,231.18,2769774
1446076800,230.94,233.16,230.68,232.18,3075884
1446163200,232.45,235.85,231.95,233.83,3095796
1446422400,234.15,237.23,233.21,236.81,1672704
1446508800,237.66,239.44,237.17,238.64,2634232
1446595200,238.84,240.56,233.46,234.72,2323796
1446681600,234.15,234.64,230.2,231.09,2493860
1446768000,231.79,235.57,231.41,234.99,1937934
1447027200,230.32,238.1,227.84,237.17,3944728
1447113600,236.12,236.74,226.08,227.67,2660338
1447200000,228.75,230.16,228.75,229.08,303480
1447372800,225.77,231.57,225.64,230.21,3168976
1447632000,228.47,232.42,228.17,230.52,3554428
1447718400,231.45,231.66,228.52,228.91,1989108
1447804800,228.87,229.78,224.51,225.02,2605444
1447891200,226.72,231.61,226.32,230.63,2821764
1447977600,230.45,235.09,228.36,233.62,2618192
1448236800,234.4,236.34,233.46,235.32,2431804
1448323200,235.14,239.73,234.65,238.76,3429274
1448496000,239.58,244.75,238.9,243.93,5513690
1448582400,244.02,244.88,240.34,241.56,2522678
1448841600,241.43,242.88,237.43,238.31,6929616
1448928000,237.85,241.5,237.17,238.32,3006630
1449014400,238.41,241.72,237.97,241.29,1754134
1449100800,240.54,244.01,240.34,241.11,2631422
